"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari";;;
;;Onderwerpen;Bevolking naar geslacht
;;Onderwerpen;Mannen en vrouwen
Regio's;Perioden;Leeftijd;aantal
Menameradiel;1994;10 tot 20 jaar;
Menameradiel;1994;20 tot 30 jaar;
Menameradiel;1994;30 tot 40 jaar;
Menameradiel;1994;40 tot 50 jaar;
Menameradiel;1994;50 tot 60 jaar;
Menameradiel;1994;60 tot 70 jaar;
Menameradiel;1994;70 tot 80 jaar;
Menameradiel;1994;80 tot 90 jaar;
Menameradiel;1994;90 jaar of ouder;
Menameradiel;1995;Jonger dan 10 jaar;
Menameradiel;1995;10 tot 20 jaar;
Menameradiel;1995;20 tot 30 jaar;
Menameradiel;1995;30 tot 40 jaar;
Menameradiel;1995;40 tot 50 jaar;
Menameradiel;1995;50 tot 60 jaar;
Menameradiel;1995;60 tot 70 jaar;
Menameradiel;1995;70 tot 80 jaar;
Menameradiel;1995;80 tot 90 jaar;
Menameradiel;1995;90 jaar of ouder;
Menameradiel;1996;Jonger dan 10 jaar;
Menameradiel;1996;10 tot 20 jaar;
Menameradiel;1996;20 tot 30 jaar;
Menameradiel;1996;30 tot 40 jaar;
Menameradiel;1996;40 tot 50 jaar;
Menameradiel;1996;50 tot 60 jaar;
Menameradiel;1996;60 tot 70 jaar;
Menameradiel;1996;70 tot 80 jaar;
Menameradiel;1996;80 tot 90 jaar;
Menameradiel;1996;90 jaar of ouder;
Menameradiel;1997;Jonger dan 10 jaar;
Menameradiel;1997;10 tot 20 jaar;
Menameradiel;1997;20 tot 30 jaar;
Menameradiel;1997;30 tot 40 jaar;
Menameradiel;1997;40 tot 50 jaar;
Menameradiel;1997;50 tot 60 jaar;
Menameradiel;1997;60 tot 70 jaar;
Menameradiel;1997;70 tot 80 jaar;
Menameradiel;1997;80 tot 90 jaar;
Menameradiel;1997;90 jaar of ouder;
Menameradiel;1998;Jonger dan 10 jaar;
Menameradiel;1998;10 tot 20 jaar;
Menameradiel;1998;20 tot 30 jaar;
Menameradiel;1998;30 tot 40 jaar;
Menameradiel;1998;40 tot 50 jaar;
Menameradiel;1998;50 tot 60 jaar;
Menameradiel;1998;60 tot 70 jaar;
Menameradiel;1998;70 tot 80 jaar;
Menameradiel;1998;80 tot 90 jaar;
Menameradiel;1998;90 jaar of ouder;
Menameradiel;1999;Jonger dan 10 jaar;
Menameradiel;1999;10 tot 20 jaar;
Menameradiel;1999;20 tot 30 jaar;
Menameradiel;1999;30 tot 40 jaar;
Menameradiel;1999;40 tot 50 jaar;
Menameradiel;1999;50 tot 60 jaar;
Menameradiel;1999;60 tot 70 jaar;
Menameradiel;1999;70 tot 80 jaar;
Menameradiel;1999;80 tot 90 jaar;
Menameradiel;1999;90 jaar of ouder;
Menameradiel;2000;Jonger dan 10 jaar;
Menameradiel;2000;10 tot 20 jaar;
Menameradiel;2000;20 tot 30 jaar;
Menameradiel;2000;30 tot 40 jaar;
Menameradiel;2000;40 tot 50 jaar;
Menameradiel;2000;50 tot 60 jaar;
Menameradiel;2000;60 tot 70 jaar;
Menameradiel;2000;70 tot 80 jaar;
Menameradiel;2000;80 tot 90 jaar;
Menameradiel;2000;90 jaar of ouder;
Menameradiel;2001;Jonger dan 10 jaar;
Menameradiel;2001;10 tot 20 jaar;
Menameradiel;2001;20 tot 30 jaar;
Menameradiel;2001;30 tot 40 jaar;
Menameradiel;2001;40 tot 50 jaar;
Menameradiel;2001;50 tot 60 jaar;
Menameradiel;2001;60 tot 70 jaar;
Menameradiel;2001;70 tot 80 jaar;
Menameradiel;2001;80 tot 90 jaar;
Menameradiel;2001;90 jaar of ouder;
Menameradiel;2002;Jonger dan 10 jaar;
Menameradiel;2002;10 tot 20 jaar;
Menameradiel;2002;20 tot 30 jaar;
Menameradiel;2002;30 tot 40 jaar;
Menameradiel;2002;40 tot 50 jaar;
Menameradiel;2002;50 tot 60 jaar;
Menameradiel;2002;60 tot 70 jaar;
Menameradiel;2002;70 tot 80 jaar;
Menameradiel;2002;80 tot 90 jaar;
Menameradiel;2002;90 jaar of ouder;
Menameradiel;2003;Jonger dan 10 jaar;
Menameradiel;2003;10 tot 20 jaar;
Menameradiel;2003;20 tot 30 jaar;
Menameradiel;2003;30 tot 40 jaar;
Menameradiel;2003;40 tot 50 jaar;
Menameradiel;2003;50 tot 60 jaar;
Menameradiel;2003;60 tot 70 jaar;
Menameradiel;2003;70 tot 80 jaar;
Menameradiel;2003;80 tot 90 jaar;
Menameradiel;2003;90 jaar of ouder;
Menameradiel;2004;Jonger dan 10 jaar;
Menameradiel;2004;10 tot 20 jaar;
Menameradiel;2004;20 tot 30 jaar;
Menameradiel;2004;30 tot 40 jaar;
Menameradiel;2004;40 tot 50 jaar;
Menameradiel;2004;50 tot 60 jaar;
Menameradiel;2004;60 tot 70 jaar;
Menameradiel;2004;70 tot 80 jaar;
Menameradiel;2004;80 tot 90 jaar;
Menameradiel;2004;90 jaar of ouder;
Menameradiel;2005;Jonger dan 10 jaar;
Menameradiel;2005;10 tot 20 jaar;
Menameradiel;2005;20 tot 30 jaar;
Menameradiel;2005;30 tot 40 jaar;
Menameradiel;2005;40 tot 50 jaar;
Menameradiel;2005;50 tot 60 jaar;
Menameradiel;2005;60 tot 70 jaar;
Menameradiel;2005;70 tot 80 jaar;
Menameradiel;2005;80 tot 90 jaar;
Menameradiel;2005;90 jaar of ouder;
Menameradiel;2006;Jonger dan 10 jaar;
Menameradiel;2006;10 tot 20 jaar;
Menameradiel;2006;20 tot 30 jaar;
Menameradiel;2006;30 tot 40 jaar;
Menameradiel;2006;40 tot 50 jaar;
Menameradiel;2006;50 tot 60 jaar;
Menameradiel;2006;60 tot 70 jaar;
Menameradiel;2006;70 tot 80 jaar;
Menameradiel;2006;80 tot 90 jaar;
Menameradiel;2006;90 jaar of ouder;
Menameradiel;2007;Jonger dan 10 jaar;
Menameradiel;2007;10 tot 20 jaar;
Menameradiel;2007;20 tot 30 jaar;
Menameradiel;2007;30 tot 40 jaar;
Menameradiel;2007;40 tot 50 jaar;
Menameradiel;2007;50 tot 60 jaar;
Menameradiel;2007;60 tot 70 jaar;
Menameradiel;2007;70 tot 80 jaar;
Menameradiel;2007;80 tot 90 jaar;
Menameradiel;2007;90 jaar of ouder;
Menameradiel;2008;Jonger dan 10 jaar;
Menameradiel;2008;10 tot 20 jaar;
Menameradiel;2008;20 tot 30 jaar;
Menameradiel;2008;30 tot 40 jaar;
Menameradiel;2008;40 tot 50 jaar;
Menameradiel;2008;50 tot 60 jaar;
Menameradiel;2008;60 tot 70 jaar;
Menameradiel;2008;70 tot 80 jaar;
Menameradiel;2008;80 tot 90 jaar;
Menameradiel;2008;90 jaar of ouder;
Menameradiel;2009;Jonger dan 10 jaar;
Menameradiel;2009;10 tot 20 jaar;
Menameradiel;2009;20 tot 30 jaar;
Menameradiel;2009;30 tot 40 jaar;
Menameradiel;2009;40 tot 50 jaar;
Menameradiel;2009;50 tot 60 jaar;
Menameradiel;2009;60 tot 70 jaar;
Menameradiel;2009;70 tot 80 jaar;
Menameradiel;2009;80 tot 90 jaar;
Menameradiel;2009;90 jaar of ouder;
Menameradiel;2010;Jonger dan 10 jaar;
Menameradiel;2010;10 tot 20 jaar;
Menameradiel;2010;20 tot 30 jaar;
Menameradiel;2010;30 tot 40 jaar;
Menameradiel;2010;40 tot 50 jaar;
Menameradiel;2010;50 tot 60 jaar;
Menameradiel;2010;60 tot 70 jaar;
Menameradiel;2010;70 tot 80 jaar;
Menameradiel;2010;80 tot 90 jaar;
Menameradiel;2010;90 jaar of ouder;
Menameradiel;2011;Jonger dan 10 jaar;1684
Menameradiel;2011;10 tot 20 jaar;1840
Menameradiel;2011;20 tot 30 jaar;1250
Menameradiel;2011;30 tot 40 jaar;1556
Menameradiel;2011;40 tot 50 jaar;2212
Menameradiel;2011;50 tot 60 jaar;2058
Menameradiel;2011;60 tot 70 jaar;1807
Menameradiel;2011;70 tot 80 jaar;855
Menameradiel;2011;80 tot 90 jaar;440
Menameradiel;2011;90 jaar of ouder;72
Menameradiel;2012;Jonger dan 10 jaar;1651
Menameradiel;2012;10 tot 20 jaar;1814
Menameradiel;2012;20 tot 30 jaar;1243
Menameradiel;2012;30 tot 40 jaar;1497
Menameradiel;2012;40 tot 50 jaar;2198
Menameradiel;2012;50 tot 60 jaar;2069
Menameradiel;2012;60 tot 70 jaar;1876
Menameradiel;2012;70 tot 80 jaar;879
Menameradiel;2012;80 tot 90 jaar;468
Menameradiel;2012;90 jaar of ouder;78
Menameradiel;2013;Jonger dan 10 jaar;1569
Menameradiel;2013;10 tot 20 jaar;1824
Menameradiel;2013;20 tot 30 jaar;1250
Menameradiel;2013;30 tot 40 jaar;1431
Menameradiel;2013;40 tot 50 jaar;2160
Menameradiel;2013;50 tot 60 jaar;2091
Menameradiel;2013;60 tot 70 jaar;1912
Menameradiel;2013;70 tot 80 jaar;937
Menameradiel;2013;80 tot 90 jaar;473
Menameradiel;2013;90 jaar of ouder;80
Menameradiel;2014;Jonger dan 10 jaar;1523
Menameradiel;2014;10 tot 20 jaar;1813
Menameradiel;2014;20 tot 30 jaar;1265
Menameradiel;2014;30 tot 40 jaar;1390
Menameradiel;2014;40 tot 50 jaar;2071
Menameradiel;2014;50 tot 60 jaar;2101
Menameradiel;2014;60 tot 70 jaar;1930
Menameradiel;2014;70 tot 80 jaar;1016
Menameradiel;2014;80 tot 90 jaar;477
Menameradiel;2014;90 jaar of ouder;87
Menterwolde;1988;Jonger dan 10 jaar;
Menterwolde;1988;10 tot 20 jaar;
Menterwolde;1988;20 tot 30 jaar;
Menterwolde;1988;30 tot 40 jaar;
Menterwolde;1988;40 tot 50 jaar;
Menterwolde;1988;50 tot 60 jaar;
Menterwolde;1988;60 tot 70 jaar;
Menterwolde;1988;70 tot 80 jaar;
Menterwolde;1988;80 tot 90 jaar;
Menterwolde;1988;90 jaar of ouder;
Menterwolde;1989;Jonger dan 10 jaar;
Menterwolde;1989;10 tot 20 jaar;
Menterwolde;1989;20 tot 30 jaar;
Menterwolde;1989;30 tot 40 jaar;
Menterwolde;1989;40 tot 50 jaar;
Menterwolde;1989;50 tot 60 jaar;
Menterwolde;1989;60 tot 70 jaar;
Menterwolde;1989;70 tot 80 jaar;
Menterwolde;1989;80 tot 90 jaar;
Menterwolde;1989;90 jaar of ouder;
Menterwolde;1990;Jonger dan 10 jaar;
Menterwolde;1990;10 tot 20 jaar;
Menterwolde;1990;20 tot 30 jaar;
Menterwolde;1990;30 tot 40 jaar;
Menterwolde;1990;40 tot 50 jaar;
Menterwolde;1990;50 tot 60 jaar;
Menterwolde;1990;60 tot 70 jaar;
Menterwolde;1990;70 tot 80 jaar;
Menterwolde;1990;80 tot 90 jaar;
Menterwolde;1990;90 jaar of ouder;
Menterwolde;1991;Jonger dan 10 jaar;
Menterwolde;1991;10 tot 20 jaar;
Menterwolde;1991;20 tot 30 jaar;
Menterwolde;1991;30 tot 40 jaar;
Menterwolde;1991;40 tot 50 jaar;
Menterwolde;1991;50 tot 60 jaar;
Menterwolde;1991;60 tot 70 jaar;
Menterwolde;1991;70 tot 80 jaar;
Menterwolde;1991;80 tot 90 jaar;
Menterwolde;1991;90 jaar of ouder;
Menterwolde;1992;Jonger dan 10 jaar;1506
Menterwolde;1992;10 tot 20 jaar;1588
Menterwolde;1992;20 tot 30 jaar;1756
Menterwolde;1992;30 tot 40 jaar;2119
Menterwolde;1992;40 tot 50 jaar;1867
Menterwolde;1992;50 tot 60 jaar;1135
Menterwolde;1992;60 tot 70 jaar;1015
Menterwolde;1992;70 tot 80 jaar;754
Menterwolde;1992;80 tot 90 jaar;286
Menterwolde;1992;90 jaar of ouder;40
Menterwolde;1993;Jonger dan 10 jaar;1526
Menterwolde;1993;10 tot 20 jaar;1495
Menterwolde;1993;20 tot 30 jaar;1797
Menterwolde;1993;30 tot 40 jaar;2152
Menterwolde;1993;40 tot 50 jaar;1945
Menterwolde;1993;50 tot 60 jaar;1164
Menterwolde;1993;60 tot 70 jaar;989
Menterwolde;1993;70 tot 80 jaar;768
Menterwolde;1993;80 tot 90 jaar;296
Menterwolde;1993;90 jaar of ouder;35
Menterwolde;1994;Jonger dan 10 jaar;1490
Menterwolde;1994;10 tot 20 jaar;1482
Menterwolde;1994;20 tot 30 jaar;1724
Menterwolde;1994;30 tot 40 jaar;2121
Menterwolde;1994;40 tot 50 jaar;1991
Menterwolde;1994;50 tot 60 jaar;1240
Menterwolde;1994;60 tot 70 jaar;956
Menterwolde;1994;70 tot 80 jaar;797
Menterwolde;1994;80 tot 90 jaar;292
Menterwolde;1994;90 jaar of ouder;28
Menterwolde;1995;Jonger dan 10 jaar;1510
Menterwolde;1995;10 tot 20 jaar;1466
Menterwolde;1995;20 tot 30 jaar;1681
Menterwolde;1995;30 tot 40 jaar;2120
Menterwolde;1995;40 tot 50 jaar;2048
Menterwolde;1995;50 tot 60 jaar;1279
Menterwolde;1995;60 tot 70 jaar;952
Menterwolde;1995;70 tot 80 jaar;793
Menterwolde;1995;80 tot 90 jaar;306
Menterwolde;1995;90 jaar of ouder;30
Menterwolde;1996;Jonger dan 10 jaar;1510
Menterwolde;1996;10 tot 20 jaar;1443
Menterwolde;1996;20 tot 30 jaar;1598
Menterwolde;1996;30 tot 40 jaar;2084
Menterwolde;1996;40 tot 50 jaar;2087
Menterwolde;1996;50 tot 60 jaar;1349
Menterwolde;1996;60 tot 70 jaar;956
Menterwolde;1996;70 tot 80 jaar;770
Menterwolde;1996;80 tot 90 jaar;323
Menterwolde;1996;90 jaar of ouder;26
Menterwolde;1997;Jonger dan 10 jaar;1532
Menterwolde;1997;10 tot 20 jaar;1476
Menterwolde;1997;20 tot 30 jaar;1527
Menterwolde;1997;30 tot 40 jaar;2114
Menterwolde;1997;40 tot 50 jaar;2066
Menterwolde;1997;50 tot 60 jaar;1478
Menterwolde;1997;60 tot 70 jaar;946
Menterwolde;1997;70 tot 80 jaar;775
Menterwolde;1997;80 tot 90 jaar;325
Menterwolde;1997;90 jaar of ouder;32
Menterwolde;1998;Jonger dan 10 jaar;1513
Menterwolde;1998;10 tot 20 jaar;1524
Menterwolde;1998;20 tot 30 jaar;1497
Menterwolde;1998;30 tot 40 jaar;2108
Menterwolde;1998;40 tot 50 jaar;2067
Menterwolde;1998;50 tot 60 jaar;1573
Menterwolde;1998;60 tot 70 jaar;970
Menterwolde;1998;70 tot 80 jaar;752
Menterwolde;1998;80 tot 90 jaar;322
Menterwolde;1998;90 jaar of ouder;36
Menterwolde;1999;Jonger dan 10 jaar;1547
Menterwolde;1999;10 tot 20 jaar;1530
Menterwolde;1999;20 tot 30 jaar;1515
Menterwolde;1999;30 tot 40 jaar;2112
Menterwolde;1999;40 tot 50 jaar;2109
Menterwolde;1999;50 tot 60 jaar;1686
Menterwolde;1999;60 tot 70 jaar;980
Menterwolde;1999;70 tot 80 jaar;726
Menterwolde;1999;80 tot 90 jaar;331
Menterwolde;1999;90 jaar of ouder;34
Menterwolde;2000;Jonger dan 10 jaar;1559
Menterwolde;2000;10 tot 20 jaar;1517
Menterwolde;2000;20 tot 30 jaar;1401
Menterwolde;2000;30 tot 40 jaar;2092
Menterwolde;2000;40 tot 50 jaar;2128
Menterwolde;2000;50 tot 60 jaar;1763
Menterwolde;2000;60 tot 70 jaar;1013
Menterwolde;2000;70 tot 80 jaar;723
Menterwolde;2000;80 tot 90 jaar;314
Menterwolde;2000;90 jaar of ouder;37
Menterwolde;2001;Jonger dan 10 jaar;1544
Menterwolde;2001;10 tot 20 jaar;1535
Menterwolde;2001;20 tot 30 jaar;1360
Menterwolde;2001;30 tot 40 jaar;2051
Menterwolde;2001;40 tot 50 jaar;2121
Menterwolde;2001;50 tot 60 jaar;1846
Menterwolde;2001;60 tot 70 jaar;1025
Menterwolde;2001;70 tot 80 jaar;717
Menterwolde;2001;80 tot 90 jaar;320
Menterwolde;2001;90 jaar of ouder;44
Menterwolde;2002;Jonger dan 10 jaar;1558
Menterwolde;2002;10 tot 20 jaar;1554
Menterwolde;2002;20 tot 30 jaar;1289
Menterwolde;2002;30 tot 40 jaar;2076
Menterwolde;2002;40 tot 50 jaar;2138
Menterwolde;2002;50 tot 60 jaar;1880
Menterwolde;2002;60 tot 70 jaar;1061
Menterwolde;2002;70 tot 80 jaar;717
Menterwolde;2002;80 tot 90 jaar;318
Menterwolde;2002;90 jaar of ouder;44
Menterwolde;2003;Jonger dan 10 jaar;1592
Menterwolde;2003;10 tot 20 jaar;1540
Menterwolde;2003;20 tot 30 jaar;1226
Menterwolde;2003;30 tot 40 jaar;2072
Menterwolde;2003;40 tot 50 jaar;2169
Menterwolde;2003;50 tot 60 jaar;1936
Menterwolde;2003;60 tot 70 jaar;1089
Menterwolde;2003;70 tot 80 jaar;702
Menterwolde;2003;80 tot 90 jaar;324
Menterwolde;2003;90 jaar of ouder;44
Menterwolde;2004;Jonger dan 10 jaar;1574
Menterwolde;2004;10 tot 20 jaar;1528
Menterwolde;2004;20 tot 30 jaar;1152
Menterwolde;2004;30 tot 40 jaar;2000
Menterwolde;2004;40 tot 50 jaar;2188
Menterwolde;2004;50 tot 60 jaar;1983
Menterwolde;2004;60 tot 70 jaar;1126
Menterwolde;2004;70 tot 80 jaar;692
Menterwolde;2004;80 tot 90 jaar;336
Menterwolde;2004;90 jaar of ouder;42
Menterwolde;2005;Jonger dan 10 jaar;1547
Menterwolde;2005;10 tot 20 jaar;1539
Menterwolde;2005;20 tot 30 jaar;1096
Menterwolde;2005;30 tot 40 jaar;1939
Menterwolde;2005;40 tot 50 jaar;2179
Menterwolde;2005;50 tot 60 jaar;2019
Menterwolde;2005;60 tot 70 jaar;1200
Menterwolde;2005;70 tot 80 jaar;686
Menterwolde;2005;80 tot 90 jaar;345
Menterwolde;2005;90 jaar of ouder;39
Menterwolde;2006;Jonger dan 10 jaar;1510
Menterwolde;2006;10 tot 20 jaar;1587
Menterwolde;2006;20 tot 30 jaar;1103
Menterwolde;2006;30 tot 40 jaar;1876
Menterwolde;2006;40 tot 50 jaar;2156
Menterwolde;2006;50 tot 60 jaar;2049
Menterwolde;2006;60 tot 70 jaar;1281
Menterwolde;2006;70 tot 80 jaar;672
Menterwolde;2006;80 tot 90 jaar;348
Menterwolde;2006;90 jaar of ouder;36
Menterwolde;2007;Jonger dan 10 jaar;1490
Menterwolde;2007;10 tot 20 jaar;1559
Menterwolde;2007;20 tot 30 jaar;1061
Menterwolde;2007;30 tot 40 jaar;1792
Menterwolde;2007;40 tot 50 jaar;2145
Menterwolde;2007;50 tot 60 jaar;2034
Menterwolde;2007;60 tot 70 jaar;1399
Menterwolde;2007;70 tot 80 jaar;677
Menterwolde;2007;80 tot 90 jaar;356
Menterwolde;2007;90 jaar of ouder;42
Menterwolde;2008;Jonger dan 10 jaar;1442
Menterwolde;2008;10 tot 20 jaar;1514
Menterwolde;2008;20 tot 30 jaar;1059
Menterwolde;2008;30 tot 40 jaar;1742
Menterwolde;2008;40 tot 50 jaar;2138
Menterwolde;2008;50 tot 60 jaar;2008
Menterwolde;2008;60 tot 70 jaar;1507
Menterwolde;2008;70 tot 80 jaar;703
Menterwolde;2008;80 tot 90 jaar;343
Menterwolde;2008;90 jaar of ouder;42
Menterwolde;2009;Jonger dan 10 jaar;1413
Menterwolde;2009;10 tot 20 jaar;1550
Menterwolde;2009;20 tot 30 jaar;1046
Menterwolde;2009;30 tot 40 jaar;1667
Menterwolde;2009;40 tot 50 jaar;2136
Menterwolde;2009;50 tot 60 jaar;2031
Menterwolde;2009;60 tot 70 jaar;1585
Menterwolde;2009;70 tot 80 jaar;718
Menterwolde;2009;80 tot 90 jaar;321
Menterwolde;2009;90 jaar of ouder;47
Menterwolde;2010;Jonger dan 10 jaar;1374
Menterwolde;2010;10 tot 20 jaar;1548
Menterwolde;2010;20 tot 30 jaar;1070
Menterwolde;2010;30 tot 40 jaar;1565
Menterwolde;2010;40 tot 50 jaar;2127
Menterwolde;2010;50 tot 60 jaar;2057
Menterwolde;2010;60 tot 70 jaar;1649
Menterwolde;2010;70 tot 80 jaar;754
Menterwolde;2010;80 tot 90 jaar;312
Menterwolde;2010;90 jaar of ouder;47
Menterwolde;2011;Jonger dan 10 jaar;1327
Menterwolde;2011;10 tot 20 jaar;1523
Menterwolde;2011;20 tot 30 jaar;1079
Menterwolde;2011;30 tot 40 jaar;1473
Menterwolde;2011;40 tot 50 jaar;2112
Menterwolde;2011;50 tot 60 jaar;2038
Menterwolde;2011;60 tot 70 jaar;1707
Menterwolde;2011;70 tot 80 jaar;772
Menterwolde;2011;80 tot 90 jaar;302
Menterwolde;2011;90 jaar of ouder;52
Menterwolde;2012;Jonger dan 10 jaar;1296
Menterwolde;2012;10 tot 20 jaar;1496
Menterwolde;2012;20 tot 30 jaar;1111
Menterwolde;2012;30 tot 40 jaar;1381
Menterwolde;2012;40 tot 50 jaar;2090
Menterwolde;2012;50 tot 60 jaar;2066
Menterwolde;2012;60 tot 70 jaar;1746
Menterwolde;2012;70 tot 80 jaar;798
Menterwolde;2012;80 tot 90 jaar;317
Menterwolde;2012;90 jaar of ouder;57
Menterwolde;2013;Jonger dan 10 jaar;1248
Menterwolde;2013;10 tot 20 jaar;1506
Menterwolde;2013;20 tot 30 jaar;1126
Menterwolde;2013;30 tot 40 jaar;1289
Menterwolde;2013;40 tot 50 jaar;2073
Menterwolde;2013;50 tot 60 jaar;2109
Menterwolde;2013;60 tot 70 jaar;1799
Menterwolde;2013;70 tot 80 jaar;838
Menterwolde;2013;80 tot 90 jaar;317
Menterwolde;2013;90 jaar of ouder;65
Menterwolde;2014;Jonger dan 10 jaar;1188
Menterwolde;2014;10 tot 20 jaar;1486
Menterwolde;2014;20 tot 30 jaar;1119
Menterwolde;2014;30 tot 40 jaar;1227
Menterwolde;2014;40 tot 50 jaar;2003
Menterwolde;2014;50 tot 60 jaar;2119
Menterwolde;2014;60 tot 70 jaar;1855
Menterwolde;2014;70 tot 80 jaar;869
Menterwolde;2014;80 tot 90 jaar;326
Menterwolde;2014;90 jaar of ouder;66
Meppel;1988;Jonger dan 10 jaar;2878
Meppel;1988;10 tot 20 jaar;3520
Meppel;1988;20 tot 30 jaar;3764
Meppel;1988;30 tot 40 jaar;3639
Meppel;1988;40 tot 50 jaar;2809
Meppel;1988;50 tot 60 jaar;2111
Meppel;1988;60 tot 70 jaar;2090
Meppel;1988;70 tot 80 jaar;1590
Meppel;1988;80 tot 90 jaar;754
Meppel;1988;90 jaar of ouder;113
Meppel;1989;Jonger dan 10 jaar;2877
Meppel;1989;10 tot 20 jaar;3485
Meppel;1989;20 tot 30 jaar;3772
Meppel;1989;30 tot 40 jaar;3631
Meppel;1989;40 tot 50 jaar;3030
Meppel;1989;50 tot 60 jaar;2097
Meppel;1989;60 tot 70 jaar;2108
Meppel;1989;70 tot 80 jaar;1566
Meppel;1989;80 tot 90 jaar;760
Meppel;1989;90 jaar of ouder;126
Meppel;1990;Jonger dan 10 jaar;2876
Meppel;1990;10 tot 20 jaar;3447
Meppel;1990;20 tot 30 jaar;3827
Meppel;1990;30 tot 40 jaar;3680
Meppel;1990;40 tot 50 jaar;3166
Meppel;1990;50 tot 60 jaar;2099
Meppel;1990;60 tot 70 jaar;2125
Meppel;1990;70 tot 80 jaar;1633
Meppel;1990;80 tot 90 jaar;777
Meppel;1990;90 jaar of ouder;125
Meppel;1991;Jonger dan 10 jaar;2876
Meppel;1991;10 tot 20 jaar;3423
Meppel;1991;20 tot 30 jaar;3928
Meppel;1991;30 tot 40 jaar;3647
Meppel;1991;40 tot 50 jaar;3301
Meppel;1991;50 tot 60 jaar;2140
Meppel;1991;60 tot 70 jaar;2079
Meppel;1991;70 tot 80 jaar;1656
Meppel;1991;80 tot 90 jaar;822
Meppel;1991;90 jaar of ouder;121
Meppel;1992;Jonger dan 10 jaar;2903
Meppel;1992;10 tot 20 jaar;3269
Meppel;1992;20 tot 30 jaar;4026
Meppel;1992;30 tot 40 jaar;3720
Meppel;1992;40 tot 50 jaar;3372
Meppel;1992;50 tot 60 jaar;2164
Meppel;1992;60 tot 70 jaar;2063
Meppel;1992;70 tot 80 jaar;1652
Meppel;1992;80 tot 90 jaar;835
Meppel;1992;90 jaar of ouder;135
Meppel;1993;Jonger dan 10 jaar;2896
Meppel;1993;10 tot 20 jaar;3169
Meppel;1993;20 tot 30 jaar;4002
Meppel;1993;30 tot 40 jaar;3748
Meppel;1993;40 tot 50 jaar;3460
Meppel;1993;50 tot 60 jaar;2230
Meppel;1993;60 tot 70 jaar;2086
Meppel;1993;70 tot 80 jaar;1625
Meppel;1993;80 tot 90 jaar;863
Meppel;1993;90 jaar of ouder;138
Meppel;1994;Jonger dan 10 jaar;2968
Meppel;1994;10 tot 20 jaar;3118
Meppel;1994;20 tot 30 jaar;3899
Meppel;1994;30 tot 40 jaar;3858
Meppel;1994;40 tot 50 jaar;3593
Meppel;1994;50 tot 60 jaar;2234
Meppel;1994;60 tot 70 jaar;2122
Meppel;1994;70 tot 80 jaar;1626
Meppel;1994;80 tot 90 jaar;878
Meppel;1994;90 jaar of ouder;131
Meppel;1995;Jonger dan 10 jaar;3054
Meppel;1995;10 tot 20 jaar;3140
Meppel;1995;20 tot 30 jaar;3876
Meppel;1995;30 tot 40 jaar;3995
Meppel;1995;40 tot 50 jaar;3736
Meppel;1995;50 tot 60 jaar;2333
Meppel;1995;60 tot 70 jaar;2111
Meppel;1995;70 tot 80 jaar;1655
Meppel;1995;80 tot 90 jaar;879
Meppel;1995;90 jaar of ouder;122
Meppel;1996;Jonger dan 10 jaar;3053
Meppel;1996;10 tot 20 jaar;3094
Meppel;1996;20 tot 30 jaar;3939
Meppel;1996;30 tot 40 jaar;4003
Meppel;1996;40 tot 50 jaar;3868
Meppel;1996;50 tot 60 jaar;2399
Meppel;1996;60 tot 70 jaar;2037
Meppel;1996;70 tot 80 jaar;1695
Meppel;1996;80 tot 90 jaar;863
Meppel;1996;90 jaar of ouder;129
Meppel;1997;Jonger dan 10 jaar;3057
Meppel;1997;10 tot 20 jaar;3141
Meppel;1997;20 tot 30 jaar;3904
Meppel;1997;30 tot 40 jaar;4068
Meppel;1997;40 tot 50 jaar;3819
Meppel;1997;50 tot 60 jaar;2632
Meppel;1997;60 tot 70 jaar;2031
Meppel;1997;70 tot 80 jaar;1743
Meppel;1997;80 tot 90 jaar;850
Meppel;1997;90 jaar of ouder;143
Meppel;1998;Jonger dan 10 jaar;3509
Meppel;1998;10 tot 20 jaar;3648
Meppel;1998;20 tot 30 jaar;4272
Meppel;1998;30 tot 40 jaar;4605
Meppel;1998;40 tot 50 jaar;4392
Meppel;1998;50 tot 60 jaar;3352
Meppel;1998;60 tot 70 jaar;2329
Meppel;1998;70 tot 80 jaar;1962
Meppel;1998;80 tot 90 jaar;915
Meppel;1998;90 jaar of ouder;155
Meppel;1999;Jonger dan 10 jaar;3570
Meppel;1999;10 tot 20 jaar;3709
Meppel;1999;20 tot 30 jaar;4140
Meppel;1999;30 tot 40 jaar;4747
Meppel;1999;40 tot 50 jaar;4384
Meppel;1999;50 tot 60 jaar;3537
Meppel;1999;60 tot 70 jaar;2303
Meppel;1999;70 tot 80 jaar;1990
Meppel;1999;80 tot 90 jaar;893
Meppel;1999;90 jaar of ouder;150
Meppel;2000;Jonger dan 10 jaar;3648
Meppel;2000;10 tot 20 jaar;3685
Meppel;2000;20 tot 30 jaar;4046
Meppel;2000;30 tot 40 jaar;4771
Meppel;2000;40 tot 50 jaar;4437
Meppel;2000;50 tot 60 jaar;3648
Meppel;2000;60 tot 70 jaar;2336
Meppel;2000;70 tot 80 jaar;2033
Meppel;2000;80 tot 90 jaar;893
Meppel;2000;90 jaar of ouder;155
